axis,axis_min,axis_max,axis_bin,counts_pos,counts_neg,value,stat,sys_0,phi,phi_bin,global_index,shift
q2,1.3406230688095093,1.567455530166626,1,6916,7269,-0.03322489,0.008391614,0.00079739734,-105.0,2,14,0.0
q2,1.3406230688095093,1.567455530166626,1,5749,5981,-0.026406337,0.009229953,0.0006337521,-75.0,3,15,0.0
q2,1.3406230688095093,1.567455530166626,1,4364,4577,-0.031806193,0.010570297,0.00076334865,-45.0,4,16,0.0
q2,1.3406230688095093,1.567455530166626,1,2176,2228,-0.015764283,0.015066847,0.00037834278,-15.0,5,17,0.0
q2,1.3406230688095093,1.567455530166626,1,2175,2135,0.012390844,0.015230986,0.00029738026,15.0,6,18,0.0
q2,1.3406230688095093,1.567455530166626,1,4627,4447,0.026484508,0.0104941735,0.0006356282,45.0,7,19,0.0
q2,1.3406230688095093,1.567455530166626,1,6056,5806,0.028138455,0.009178021,0.00067532295,75.0,8,20,0.0
q2,1.3406230688095093,1.567455530166626,1,7186,6932,0.024020316,0.008413721,0.00057648757,105.0,9,21,0.0
q2,1.3406230688095093,1.567455530166626,1,5813,5784,0.003338647,0.009285917,8.012753e-05,135.0,10,22,0.0
q2,1.3406230688095093,1.567455530166626,1,10102,10017,0.00564067,0.0070500127,0.00013537609,165.0,11,23,0.0
q2,1.567455530166626,1.8526862621307374,2,9889,9960,-0.0047757095,0.0070978324,0.000114617025,-165.0,0,24,0.0
q2,1.567455530166626,1.8526862621307374,2,5834,6276,-0.04872999,0.00907636,0.0011695197,-135.0,1,25,0.0
q2,1.567455530166626,1.8526862621307374,2,6787,7191,-0.038588196,0.008451891,0.0009261167,-105.0,2,26,0.0
q2,1.567455530166626,1.8526862621307374,2,5754,6323,-0.062903,0.009081542,0.001509672,-75.0,3,27,0.0
q2,1.567455530166626,1.8526862621307374,2,4363,4545,-0.027277801,0.010591275,0.0006546672,-45.0,4,28,0.0
q2,1.567455530166626,1.8526862621307374,2,2120,2158,-0.011859354,0.015287943,0.0002846245,-15.0,5,29,0.0
q2,1.567455530166626,1.8526862621307374,2,2177,2166,0.0033815906,0.015174088,8.115818e-05,15.0,6,30,0.0
q2,1.567455530166626,1.8526862621307374,2,4493,4331,0.024511375,0.01064233,0.000588273,45.0,7,31,0.0
q2,1.567455530166626,1.8526862621307374,2,6034,5804,0.025939863,0.009187866,0.0006225567,75.0,8,32,0.0
q2,1.567455530166626,1.8526862621307374,2,7112,6825,0.027493548,0.008467421,0.00065984513,105.0,9,33,0.0
q2,1.567455530166626,1.8526862621307374,2,6013,5950,0.0070310244,0.00914259,0.00016874459,135.0,10,34,0.0
q2,1.567455530166626,1.8526862621307374,2,10065,9955,0.0073357886,0.0070673446,0.00017605892,165.0,11,35,0.0
q2,1.8526862621307374,2.2941174030303957,3,9721,9879,-0.01076265,0.0071424437,0.0002583036,-165.0,0,36,0.0
q2,1.8526862621307374,2.2941174030303957,3,6068,6219,-0.016407758,0.00902025,0.0003937862,-135.0,1,37,0.0
q2,1.8526862621307374,2.2941174030303957,3,6688,7029,-0.03319047,0.0085335765,0.0007965713,-105.0,2,38,0.0
q2,1.8526862621307374,2.2941174030303957,3,5915,6348,-0.047142144,0.009020248,0.0011314115,-75.0,3,39,0.0
q2,1.8526862621307374,2.2941174030303957,3,4223,4455,-0.035693284,0.010727867,0.0008566388,-45.0,4,40,0.0
q2,1.8526862621307374,2.2941174030303957,3,2146,2204,-0.017801514,0.015159558,0.00042723634,-15.0,5,41,0.0
q2,1.8526862621307374,2.2941174030303957,3,2104,2050,0.017355833,0.015513198,0.00041654,15.0,6,42,0.0
