axis,axis_bin,axis_max,axis_min,counts_neg,counts_pos,phi,phi_bin,stat,sys_0,value,global_index,shift
z,4,0.3589020222425461,0.3228917479515076,3425,3370,-15.0,5,0.012130534,0.0002593598,-0.010806658,53,0.00081534684
z,4,0.3589020222425461,0.3228917479515076,3359,3321,15.0,6,0.012234867,0.00018227896,-0.0075949566,54,-0.00017775968
z,4,0.3589020222425461,0.3228917479515076,8216,8357,45.0,7,0.007767324,0.00027261354,0.011358897,55,-0.00035808235
z,4,0.3589020222425461,0.3228917479515076,10066,10538,75.0,8,0.0069633946,0.0007340403,0.030585011,56,0.0009866524
z,4,0.3589020222425461,0.3228917479515076,16909,17233,105.0,9,0.0054115374,0.00030407836,0.012669931,57,-0.0004354827
z,4,0.3589020222425461,0.3228917479515076,12230,12521,135.0,10,0.006355506,0.00037672953,0.015697064,58,-0.0002498245
z,4,0.3589020222425461,0.3228917479515076,23177,23439,165.0,11,0.0046314853,0.00018009254,0.0075038555,59,3.173994e-05
z,5,0.39639155268669135,0.3589020222425461,24366,23929,-165.0,0,0.004550061,0.0002899404,-0.012080849,60,7.264968e-05
z,5,0.39639155268669135,0.3589020222425461,12263,11854,-135.0,1,0.006437645,0.0005434122,-0.022642177,61,-0.0007190034
z,5,0.39639155268669135,0.3589020222425461,16879,16696,-105.0,2,0.0054573338,0.00017464835,-0.007277014,62,0.0005420204
z,5,0.39639155268669135,0.3589020222425461,11058,10605,-75.0,3,0.006791589,0.00067005283,-0.027918868,63,-0.00043557025
z,5,0.39639155268669135,0.3589020222425461,7612,7471,-45.0,4,0.008141835,0.00029954413,-0.012481006,64,0.0003973348
z,5,0.39639155268669135,0.3589020222425461,2954,2993,-15.0,5,0.012966847,0.00021013389,0.008755579,65,0.0008753352
z,5,0.39639155268669135,0.3589020222425461,3013,3072,15.0,6,0.012818385,0.0003106854,0.0129452245,66,0.00039497484
z,5,0.39639155268669135,0.3589020222425461,7690,7906,45.0,7,0.008006065,0.00044378225,0.018490927,67,0.0004408043
z,5,0.39639155268669135,0.3589020222425461,10397,10830,75.0,8,0.006861113,0.0006536251,0.02723438,68,0.00053217076
z,5,0.39639155268669135,0.3589020222425461,16711,17452,105.0,9,0.005408039,0.00069501094,0.028958788,69,-0.00056537613
z,5,0.39639155268669135,0.3589020222425461,11986,12277,135.0,10,0.006419069,0.00038430665,0.016012777,70,0.0013946071
z,5,0.39639155268669135,0.3589020222425461,23792,24005,165.0,11,0.004573956,0.00014279349,0.0059497287,71,0.00012048753
z,6,0.4374083042144775,0.39639155268669135,25033,24868,-165.0,0,0.0044765263,0.00010595076,-0.004414615,72,-0.00038526533
z,6,0.4374083042144775,0.39639155268669135,12191,11843,-135.0,1,0.0064491993,0.0004639622,-0.019331759,73,-0.00039081834
z,6,0.4374083042144775,0.39639155268669135,17009,16411,-105.0,2,0.0054685576,0.0005733557,-0.023889821,74,0.00028802268
z,6,0.4374083042144775,0.39639155268669135,11522,10885,-75.0,3,0.006675673,0.00091093034,-0.03795543,75,0.0006942414
z,6,0.4374083042144775,0.39639155268669135,7082,6825,-45.0,4,0.008477173,0.0005921464,-0.024672767,76,0.00055458955
z,6,0.4374083042144775,0.39639155268669135,2726,2700,-15.0,5,0.0135753555,0.00015354052,-0.0063975216,77,0.0012539914
z,6,0.4374083042144775,0.39639155268669135,2641,2674,15.0,6,0.013716188,0.00019894826,0.00828951,78,-0.00027983077
z,6,0.4374083042144775,0.39639155268669135,7235,7183,45.0,7,0.008328034,0.00011556538,-0.004815224,79,0.00010664342
z,6,0.4374083042144775,0.39639155268669135,10910,11259,75.0,8,0.006714768,0.0005044391,0.021018296,80,-7.5574964e-05
z,6,0.4374083042144775,0.39639155268669135,16601,16948,105.0,9,0.0054590716,0.00033142045,0.0138091855,81,0.0002254434
